r,g,b
253,255,255
253,255,255
253,255,255
253,255,255
255,255,255
255,254,255
255,255,255
255,255,254
255,255,254
253,255,255
255,254,255
255,255,255
254,255,253
248,253,251
244,251,254
237,246,255
10,35,77
41,94,181
21,88,203
22,95,217
19,100,229
16,107,240
12,111,245
14,114,246
17,115,247
21,117,247
21,117,247
21,114,247
24,114,245
31,112,239
39,115,215
22,92,145
135,206,239
131,209,246
128,211,249
129,216,250
128,218,249
128,218,252
129,219,253
129,219,253
128,218,252
125,217,252
125,217,252
125,217,252
122,216,251
122,216,252
123,217,253
121,217,253
121,217,253
120,216,252
120,216,252
118,214,250
119,215,251
119,215,251
120,216,252
120,216,252
120,216,252
121,217,253
121,217,253
121,217,253
121,217,253
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
122,216,251
122,216,251
122,216,251
122,216,251
124,216,251
125,217,252
125,217,252
125,217,252
125,217,252
126,218,253
128,218,252
128,218,252
132,219,253
132,219,253
135,220,252
136,222,252
137,220,251
138,222,250
138,221,252
139,222,253
139,222,253
139,223,251
139,223,249
141,222,249
146,220,248
139,211,241
138,211,243
129,201,248
0,63,136
44,120,220
29,120,249
17,116,254
21,123,252
20,122,248
28,122,251
34,123,251
44,128,253
50,134,253
48,134,246
53,141,249
57,143,249
64,146,248
73,145,246
83,152,249
87,156,249
85,155,246
91,162,249
99,161,237
133,180,236
84,119,162
54,82,116
192,212,237
238,247,255
247,251,255
253,251,251
254,251,247
255,253,252
254,255,253
254,254,254
253,255,255
253,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,254
255,255,255
0,0,1
1,0,2
0,0,1
0,0,0
0,0,0
0,0,0
0,0,1
0,0,0
0,1,0
0,12,0
81,118,22
81,128,2
78,126,0
77,125,0
79,122,1
78,121,0
79,119,0
81,119,0
83,118,2
83,118,2
83,117,3
82,116,2
79,112,1
80,113,2
79,111,2
77,109,0
78,108,1
78,108,1
80,108,1
80,108,1
80,108,1
79,106,2
79,106,2
78,105,2
78,105,2
77,104,1
74,103,0
74,103,0
75,104,1
74,103,0
73,103,0
73,103,0
73,104,0
73,104,0
72,105,0
74,108,0
76,111,1
75,111,0
76,111,1
77,112,2
77,112,2
76,111,1
78,110,2
78,110,2
77,107,0
77,107,0
79,106,2
79,106,2
81,106,2
79,104,0
80,103,0
80,103,0
85,108,2
78,102,2
77,102,16
66,94,24
45,76,25
138,174,138
192,233,212
204,251,242
186,239,236
188,245,246
147,211,212
112,177,178
100,167,168
131,201,201
172,242,242
178,250,250
170,244,244
174,250,249
172,248,247
175,251,250
175,251,250
169,247,246
172,250,249
172,250,249
172,250,249
173,251,250
174,252,251
174,252,251
176,254,253
177,255,254
177,255,254
176,254,253
176,252,251
173,249,248
176,250,250
184,254,254
186,253,254
181,245,246
159,220,222
79,140,142
91,152,154
172,233,235
192,253,255
182,246,247
186,250,251
184,248,249
181,244,248
182,245,249
169,234,235
155,222,223
142,209,210
134,201,202
130,197,198
129,196,197
130,200,200
134,204,204
136,206,206
146,216,216
164,234,234
175,245,245
186,255,255
180,252,252
179,251,251
176,249,247
177,250,248
175,249,245
180,253,251
183,255,255
183,254,255
180,249,252
174,243,246
179,248,251
179,246,249
178,245,246
175,243,242
170,239,236
154,224,218
125,196,186
124,193,183
109,176,161
94,152,134
107,156,134
119,158,136
143,178,151
178,209,176
203,233,192
215,244,198
220,247,197
221,243,194
215,237,188
217,238,193
218,241,196
215,238,194
219,240,195
221,240,191
230,249,198
213,233,180
164,184,131
133,150,99
122,139,88
133,147,99
148,158,115
180,184,148
227,228,196
243,243,213
221,226,195
218,234,200
210,230,195
130,153,115
30,53,8
62,79,22
77,93,22
86,104,15
86,110,10
85,115,8
77,119,2
71,123,0
66,131,0
64,143,0
63,159,5
65,178,10
65,195,10
57,204,6
54,209,4
55,209,6
57,207,10
60,203,17
56,189,15
46,165,6
40,151,0
39,142,0
43,136,0
51,132,0
60,132,2
66,130,1
73,130,2
75,129,0
78,129,1
79,131,0
76,130,0
75,129,0
73,129,0
73,127,3
73,127,3
75,127,3
77,128,1
77,128,1
78,116,20
0,10,0
2,0,1
0,0,0
0,1,0
0,1,0
0,2,0
2,0,0
0,0,0
0,0,0
0,1,0
4,0,1
2,0,1
0,0,1
0,0,1
0,0,1
2,0,1
4,0,0
4,0,0
0,1,0
0,1,0
255,255,254
255,255,254
255,254,255
255,254,255
253,255,255
251,255,255
253,252,254
255,255,255
255,255,255
255,255,255
250,249,251
255,255,255
255,253,252
255,255,254
251,255,255
250,255,255
253,254,255
255,254,255
255,255,254
254,255,253
253,253,253
255,254,255
255,254,255
255,255,255
255,255,255
255,255,255
255,255,254
255,255,254
255,255,254
255,255,255
255,255,255
253,255,255
253,255,255
253,255,255
253,255,255
255,254,255
255,254,255
255,255,255
255,255,255
255,255,254
255,255,254
255,255,254
255,255,254
253,255,254
253,255,255
253,255,255
253,255,255
253,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
253,255,255
253,255,255
255,254,255
255,255,255
255,255,254
255,255,254
253,255,255
255,254,255
255,255,255
255,255,255
247,249,249
250,255,255
241,248,255
27,48,93
45,92,183
28,92,210
25,97,221
20,103,232
14,111,245
12,114,250
15,114,248
20,115,248
25,116,247
26,117,248
23,116,249
26,117,250
31,114,243
42,117,220
27,94,149
141,210,243
132,210,247
130,213,251
131,218,252
129,219,250
129,219,250
131,221,252
130,220,254
129,219,253
128,218,252
126,219,252
127,219,254
126,218,253
124,218,253
123,217,252
121,217,253
121,217,253
121,217,253
121,217,253
119,215,251
119,215,251
119,215,251
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
121,217,253
123,217,252
123,217,252
123,217,252
123,217,252
125,217,252
125,217,252
125,217,252
125,217,252
125,217,252
125,217,252
128,218,252
128,218,252
132,219,253
132,219,253
135,220,252
135,221,251
137,220,251
137,221,249
138,221,252
138,221,252
136,222,252
136,223,250
137,223,247
140,222,247
140,217,243
142,217,243
137,210,240
131,203,245
0,67,136
51,125,221
23,112,240
18,116,255
17,117,253
18,119,252
23,122,255
28,122,255
35,122,255
40,124,253
43,129,251
46,136,254
44,137,252
53,142,255
53,138,248
66,146,253
71,149,249
75,152,245
83,159,249
93,163,247
104,162,238
121,171,237
119,159,211
35,67,103
178,197,218
234,243,252
249,254,253
255,255,251
255,254,250
253,254,250
254,254,254
253,255,255
253,255,255
255,254,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,254
255,255,255
0,0,1
1,0,2
2,0,1
2,0,0
2,0,0
2,0,0
0,0,1
0,0,0
0,1,0
0,13,0
81,118,22
80,129,1
79,127,1
77,125,0
80,123,2
78,121,0
79,120,0
81,119,0
83,118,2
83,118,2
82,116,2
81,115,1
79,112,1
80,113,2
80,112,3
77,109,0
77,107,0
78,108,1
81,109,2
80,108,1
80,108,1
79,107,0
79,107,0
78,105,1
78,105,1
77,104,0
76,103,0
76,103,0
74,103,0
74,103,0
74,104,0
74,104,0
73,104,0
73,104,0
75,106,1
76,107,2
76,110,2
75,110,0
76,110,2
77,111,3
77,111,3
76,110,2
77,109,1
78,110,2
78,108,1
78,108,1
80,108,1
82,108,1
84,107,1
83,106,0
82,105,0
82,105,0
81,103,0
81,103,1
81,103,15
67,91,19
42,70,17
108,141,104
178,217,195
203,249,237
198,249,245
190,246,247
179,240,242
150,215,216
108,175,176
107,174,175
145,212,215
170,239,242
173,247,247
177,251,251
172,246,246
175,251,250
176,252,251
169,245,244
171,247,246
172,248,247
175,251,250
175,251,250
175,251,250
175,251,250
176,252,251
177,253,252
178,254,253
177,253,252
174,252,251
175,251,250
176,250,250
181,251,251
189,254,255
184,248,249
172,233,235
94,153,155
89,148,150
161,220,222
193,252,254
182,243,245
179,240,244
167,228,232
152,213,217
145,206,210
134,199,200
130,197,198
125,192,193
124,191,192
134,201,202
146,213,214
157,224,225
167,234,235
176,246,246
181,251,251
184,255,255
183,255,255
178,250,250
174,248,248
177,251,251
179,254,252
182,255,253
181,255,251
179,254,252
177,253,252
177,252,254
178,253,255
174,248,252
173,248,250
174,248,250
184,255,255
181,252,249
185,252,247
188,253,244
177,241,229
150,212,200
84,142,124
43,94,74
105,145,120
166,197,170
215,238,206
227,246,207
222,240,193
219,235,181
227,241,183
228,240,180
227,237,177
229,240,184
229,242,188
225,238,184
226,239,183
227,236,179
240,248,188
228,236,175
191,202,140
168,180,120
157,168,112
147,160,106
124,135,85
132,138,97
171,175,139
224,226,190
234,241,204
226,242,201
198,221,177
129,155,109
40,64,10
58,80,15
80,101,22
87,108,15
88,113,9
86,116,9
77,116,1
70,118,0
65,126,0
61,134,0
61,150,3
60,169,7
64,190,11
57,201,5
54,209,4
55,210,5
56,210,9
62,208,19
60,196,18
49,174,10
41,158,3
39,146,0
42,140,0
49,134,0
58,132,2
64,129,0
70,129,1
75,129,0
78,129,1
79,131,0
78,130,0
77,128,0
75,129,0
75,127,3
75,127,3
78,128,4
77,128,1
77,128,1
79,117,21
0,10,0
2,0,1
0,0,0
0,1,0
0,1,0
0,2,0
2,0,0
0,0,0
0,0,1
0,0,1
2,0,3
0,0,1
0,0,3
0,0,1
0,0,3
2,0,1
4,0,0
4,0,0
2,0,0
2,1,0
255,255,254
255,254,253
255,254,255
255,254,255
255,254,255
252,254,255
255,254,255
255,253,253
255,255,255
254,252,252
255,255,255
255,255,255
255,255,255
255,255,255
250,255,254
251,255,255
254,253,255
253,252,254
254,255,253
253,255,254
253,255,255
253,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,254
255,255,254
254,254,254
254,254,254
253,255,255
253,255,255
253,255,255
253,255,255
253,254,255
253,255,255
255,254,255
255,255,255
253,255,255
253,255,254
253,255,254
253,255,254
253,255,254
253,255,254
253,255,255
253,255,255
253,255,255
253,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
253,255,254
253,255,255
255,254,255
255,254,255
255,255,254
255,255,254
253,255,255
255,254,255
255,254,255
255,252,253
254,254,254
248,251,255
241,244,255
48,66,107
46,94,182
32,99,216
27,101,227
22,108,238
16,115,249
16,119,252
21,119,251
25,119,249
27,118,249
28,118,249
26,119,252
29,119,250
34,119,245
44,119,221
34,99,154
145,212,245
136,214,251
133,217,253
133,218,250
131,219,249
132,219,251
133,220,252
134,221,255
131,220,254
131,220,254
130,220,254
129,219,253
126,219,252
126,218,253
123,217,252
123,217,252
121,217,253
122,218,254
122,218,254
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
119,215,251
119,215,251
119,215,251
119,215,251
119,215,251
119,215,251
120,216,252
120,216,252
121,217,253
121,217,253
123,217,252
123,217,252
124,218,253
124,218,253
126,218,253
125,217,252
125,217,252
125,217,252
124,216,251
124,216,251
128,218,252
128,218,252
129,218,252
131,218,252
132,219,251
134,219,251
134,220,250
136,219,250
136,219,251
136,219,251
132,220,250
132,222,247
136,221,247
136,220,245
139,218,245
135,214,241
137,213,242
133,207,249
0,68,133
53,128,220
21,112,240
13,113,255
14,115,254
15,116,254
16,117,255
20,118,255
29,119,254
35,125,255
39,129,254
37,127,251
40,135,255
39,133,252
48,138,255
51,139,253
57,141,247
69,149,250
74,151,248
74,148,242
92,159,251
103,163,245
115,168,235
128,171,222
39,68,99
179,198,213
244,253,255
251,254,252
255,255,251
255,255,251
255,255,255
253,255,255
253,255,255
255,254,255
255,255,255
255,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,254
255,255,255
0,0,1
1,0,2
0,0,0
2,0,0
2,0,0
2,0,0
0,0,1
0,0,0
0,1,0
0,13,0
81,119,23
79,130,2
77,128,1
78,126,0
79,125,2
79,123,0
78,121,0
79,120,0
81,119,0
83,118,2
82,116,2
81,115,1
79,112,1
80,113,2
80,112,3
77,109,0
77,107,0
78,108,1
81,109,2
80,108,1
79,108,0
79,108,0
79,107,0
78,106,0
77,104,0
77,104,0
77,104,0
74,104,0
74,103,0
73,102,0
74,104,0
74,104,0
74,105,0
74,105,0
75,106,1
76,107,2
73,107,0
73,107,0
74,108,0
76,110,2
77,111,3
78,110,2
78,110,2
79,111,3
79,109,2
79,109,2
79,107,0
78,106,0
80,106,0
80,106,0
80,106,0
82,105,0
83,106,0
81,102,0
78,98,9
71,94,19
53,78,22
78,108,67
158,193,167
209,252,237
204,252,246
189,243,243
191,251,251
178,243,244
153,220,221
111,178,179
103,170,173
142,211,214
175,249,249
177,251,251
170,244,244
175,249,249
177,251,251
171,245,245
175,249,249
177,251,251
178,254,253
177,253,252
176,252,251
175,251,250
176,252,251
177,253,252
178,254,253
177,253,252
174,252,251
180,255,255
175,249,249
177,247,247
187,252,253
184,248,249
176,237,239
111,170,172
80,139,141
121,180,182
153,212,214
152,211,213
144,205,209
123,184,188
114,175,179
120,184,185
133,198,199
145,212,213
155,222,223
163,230,231
174,244,244
181,251,251
181,251,251
182,252,252
184,254,254
182,254,254
180,252,252
180,252,252
175,247,247
178,252,252
179,253,253
177,251,251
182,255,253
180,255,253
177,253,252
176,254,253
176,254,253
172,252,253
171,251,252
167,247,248
170,247,249
174,249,247
180,251,248
187,254,247
191,253,241
183,242,227
153,208,191
91,140,120
100,141,114
167,199,168
209,233,199
226,244,205
222,233,187
225,235,182
225,233,173
227,232,170
235,238,176
236,239,177
234,239,178
229,233,174
225,231,172
233,238,177
231,234,172
241,242,178
233,234,170
202,206,141
168,176,113
155,166,104
169,179,119
154,163,107
139,142,96
145,148,103
172,173,131
218,223,178
238,252,204
189,211,159
113,138,82
45,71,7
67,90,15
83,107,19
88,112,12
90,116,9
88,117,8
79,115,3
72,115,0
68,121,0
63,127,1
60,140,3
58,158,6
64,181,12
60,196,8
58,205,7
57,209,6
58,209,9
63,211,17
59,199,16
53,183,12
43,165,5
38,152,0
40,144,0
47,138,0
56,135,2
63,130,1
71,130,2
73,129,0
78,129,1
78,129,1
77,128,0
76,127,0
76,127,0
77,128,1
77,127,3
77,127,3
76,127,0
77,128,1
79,117,21
0,10,0
0,0,1
0,0,0
0,0,0
0,1,0
0,1,0
0,1,0
0,0,0
0,0,1
0,0,1
0,0,1
0,0,0
0,0,1
0,0,0
0,0,1
0,0,0
2,0,0
2,0,0
0,0,0
0,1,0
255,255,255
255,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
253,255,255
253,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,254,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,254
255,255,252
255,255,254
253,255,255
251,255,255
253,255,255
253,255,255
255,255,254
255,255,254
255,253,253
255,255,254
253,251,250
243,247,248
248,251,255
67,87,122
41,93,176
33,104,218
27,106,233
23,111,242
19,117,249
19,120,249
24,121,249
27,121,251
28,118,253
27,117,252
29,120,253
29,120,248
40,127,247
51,131,226
29,93,148
148,212,246
137,216,249
133,218,250
137,220,251
138,221,249
138,220,251
137,220,251
137,220,252
135,220,252
134,218,253
131,218,252
131,218,252
129,219,250
128,218,252
126,219,252
123,218,251
123,217,252
121,218,252
122,219,253
121,217,253
121,217,253
120,216,252
120,216,252
119,215,251
119,215,251
119,215,251
119,215,251
119,215,251
119,215,251
119,215,251
120,216,252
122,216,251
122,216,251
122,216,251
122,216,251
122,216,251
122,216,251
122,216,251
122,216,251
123,217,252
122,216,251
124,216,251
123,215,250
123,216,249
124,217,250
126,216,250
126,216,250
126,216,250
127,216,250
129,218,252
130,220,251
134,219,251
133,218,250
133,217,253
134,218,253
135,221,251
135,222,249
134,221,248
132,218,248
135,216,249
136,215,248
131,210,243
135,210,254
0,69,132
47,125,215
23,119,243
8,113,254
11,115,252
14,116,252
18,118,254
22,119,253
26,120,250
29,121,250
33,124,252
36,128,253
36,128,253
38,131,254
45,134,255
47,135,253
52,138,250
58,141,250
61,142,247
70,147,250
79,154,254
92,161,254
90,153,234
127,180,247
114,158,205
34,64,93
215,231,244
245,252,255
255,255,254
255,254,253
252,251,253
253,255,255
253,255,255
252,254,254
255,255,255
255,255,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
2,0,0
1,1,1
0,0,0
0,0,0
0,1,0
0,0,0
0,0,1
0,0,1
4,0,0
0,11,0
79,122,25
75,132,0
75,129,0
76,127,0
78,127,0
77,124,0
78,122,0
79,120,0
81,119,0
83,118,2
83,116,2
82,115,1
80,112,1
80,112,1
80,112,1
79,111,0
78,109,0
78,109,0
78,109,0
78,109,0
78,108,1
77,107,0
77,107,0
76,106,0
78,106,0
77,105,0
75,105,0
74,104,0
74,104,0
73,104,0
73,104,0
73,104,0
74,105,0
74,105,0
76,106,1
76,107,2
74,108,0
74,108,0
76,108,0
77,109,1
78,110,2
79,109,2
80,110,3
80,110,3
79,111,2
77,109,0
77,108,0
76,106,0
75,105,0
75,105,0
78,105,1
82,107,3
84,107,1
82,103,0
80,98,7
73,94,15
60,81,18
56,82,34
136,167,134
201,240,219
207,253,241
196,250,245
184,244,244
186,251,252
179,246,249
143,212,215
119,189,189
112,184,184
141,216,218
170,245,247
178,252,254
178,252,254
175,246,249
179,250,253
179,250,253
178,249,252
177,251,253
179,253,255
178,253,255
175,251,250
175,251,250
176,253,250
176,251,249
173,248,246
167,243,242
171,247,246
162,236,236
163,235,235
167,234,235
169,233,234
153,214,216
108,167,169
51,108,110
60,117,119
120,179,181
124,183,185
120,181,183
127,191,192
146,210,211
158,223,224
169,234,235
174,242,241
178,246,245
178,248,247
181,253,253
181,253,253
177,251,251
180,254,254
179,253,255
181,252,255
180,252,252
180,252,252
181,253,253
181,253,253
181,253,253
181,253,253
181,253,253
180,254,254
177,253,252
174,252,251
174,252,251
173,253,252
169,252,250
168,248,249
164,244,245
175,251,250
181,252,249
188,253,244
188,247,233
156,211,192
116,165,143
113,154,127
172,203,170
207,231,191
211,230,187
221,233,185
230,238,185
229,235,176
238,241,179
235,236,174
239,240,178
241,242,180
239,239,179
236,238,179
231,231,171
235,235,175
240,239,178
246,246,182
245,245,181
220,224,159
180,188,125
161,171,105
166,175,112
168,175,114
166,165,109
154,150,97
149,146,95
180,182,130
205,216,160
161,179,118
81,107,37
63,91,15
77,101,17
86,110,16
93,118,14
92,117,7
87,114,4
84,113,3
77,112,2
70,113,0
66,119,2
61,130,3
57,143,1
62,165,8
66,187,12
65,198,11
61,202,7
58,205,7
58,204,8
60,202,11
54,189,9
47,175,4
40,160,0
41,150,0
44,142,0
52,137,1
61,134,2
65,129,0
71,128,0
75,129,0
76,129,2
75,128,1
75,127,3
77,127,3
77,128,1
77,128,1
78,129,2
78,129,2
78,129,2
79,116,22
0,11,0
0,0,0
0,0,1
0,0,0
0,0,0
0,1,0
0,1,0
0,0,0
0,0,1
0,0,3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
254,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,254
255,255,252
255,255,254
253,255,255
251,255,255
253,255,255
255,255,255
253,255,254
255,255,254
255,254,255
255,253,254
254,254,254
250,254,255
247,251,255
99,119,150
38,89,169
32,104,215
28,109,236
23,112,246
23,119,249
22,120,250
27,121,250
29,121,250
28,120,255
30,120,255
32,123,252
36,126,250
39,128,243
54,134,227
16,80,135
153,215,251
138,217,250
136,222,252
139,222,250
141,222,249
140,220,249
140,220,251
139,220,253
139,220,253
136,218,253
133,217,252
132,219,251
130,220,251
130,220,251
126,219,250
125,218,251
123,218,251
121,218,252
121,218,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
122,216,251
122,216,251
122,216,251
122,216,251
122,216,251
121,215,250
121,215,250
121,215,250
121,215,250
121,215,250
123,215,250
123,215,250
123,216,249
124,217,250
126,216,250
126,216,250
126,216,250
126,216,250
127,217,251
129,218,252
130,217,249
130,217,251
129,215,251
130,216,252
133,218,250
132,218,248
129,217,247
128,215,247
129,211,246
129,210,247
130,211,246
128,206,249
0,70,134
48,127,218
19,116,243
6,112,253
9,115,252
12,117,252
17,118,251
19,119,251
23,119,249
26,120,249
28,122,251
32,125,252
33,126,253
35,126,254
40,130,254
43,133,252
49,136,254
54,140,254
59,141,252
67,147,254
74,151,254
86,159,255
87,157,248
103,167,245
129,182,245
110,151,196
54,78,106
230,242,254
246,249,253
252,250,250
255,254,255
255,254,255
254,253,255
253,255,255
253,255,255
253,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
2,0,0
1,1,1
0,0,0
0,0,0
0,1,0
0,1,0
0,0,1
2,0,1
4,0,1
0,11,0
79,123,24
74,132,0
74,130,1
77,128,0
79,129,0
78,126,0
79,123,0
80,121,0
82,120,1
84,119,3
84,117,3
83,116,2
81,113,2
81,113,2
80,112,1
79,111,0
79,110,1
78,109,0
78,109,0
78,109,0
77,109,1
76,108,0
77,107,0
76,106,0
78,106,0
77,105,0
74,104,0
74,104,0
73,104,0
73,104,0
72,103,0
73,104,0
73,104,0
73,104,0
75,105,0
75,105,0
75,107,0
73,107,0
76,108,0
77,109,1
79,109,2
79,109,2
80,110,3
80,110,3
79,111,2
78,110,1
77,109,0
76,108,0
74,105,0
73,104,0
75,104,1
79,106,2
81,104,0
80,101,0
81,99,6
77,95,12
65,83,16
49,72,18
118,145,106
191,226,200
211,254,239
197,248,241
196,254,253
186,250,251
179,246,249
174,244,244
150,220,220
119,191,191
113,188,190
137,214,216
167,241,243
177,251,251
168,239,242
173,242,245
177,246,249
172,243,246
173,246,250
171,245,249
169,244,246
163,240,242
160,236,235
158,235,232
159,234,232
160,235,233
151,227,226
143,221,220
134,208,208
134,206,206
133,200,201
132,196,197
131,192,194
112,171,173
58,115,117
55,112,114
129,188,190
159,220,222
170,231,233
169,233,234
174,239,240
183,248,249
185,251,250
182,250,249
181,251,250
183,253,252
181,253,253
179,253,253
178,252,252
176,252,251
178,252,254
178,252,254
180,252,252
180,252,252
181,253,253
181,253,253
181,253,253
181,253,253
179,253,255
178,253,255
178,254,253
175,253,252
173,254,251
175,255,253
172,255,253
170,253,251
167,247,248
178,252,252
182,251,248
188,251,242
169,224,209
120,169,149
118,160,135
168,202,171
210,236,196
219,239,192
225,240,189
222,232,179
226,232,173
237,240,178
239,239,175
238,238,174
236,235,174
235,234,174
232,231,173
237,236,178
234,233,175
236,235,175
236,235,174
242,241,180
243,243,179
236,237,173
198,205,138
159,168,101
153,163,93
172,176,110
183,181,117
185,180,119
166,160,101
161,161,101
150,159,96
119,137,68
67,91,13
75,102,16
87,112,22
92,117,19
94,118,10
95,119,7
92,117,7
87,114,4
79,109,2
73,109,1
69,115,3
63,121,2
60,136,4
62,154,5
65,175,9
67,190,10
62,196,6
57,198,3
56,200,4
57,200,7
58,195,9
50,182,5
43,167,1
40,155,0
42,146,0
49,140,1
60,136,1
66,132,1
68,128,0
73,128,1
75,127,3
75,127,3
75,126,4
75,127,3
78,129,2
78,129,1
76,129,2
75,128,1
79,127,1
79,116,22
0,11,0
0,0,0
0,0,1
0,0,1
0,0,0
0,0,0
0,1,0
0,0,0
0,0,1
0,0,3
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
255,255,255
254,254,254
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,254
255,255,254
255,255,254
255,255,254
255,255,254
255,255,255
251,255,255
251,255,255
255,253,255
255,253,255
250,252,253
248,253,254
246,250,255
134,155,183
24,73,147
45,113,220
34,114,239
26,115,249
25,120,253
26,122,252
28,122,251
31,123,252
30,124,254
33,124,255
36,128,253
36,128,247
44,133,247
54,134,227
12,75,133
151,213,251
142,220,255
139,222,254
143,223,252
144,223,250
141,221,250
141,221,252
140,221,254
140,221,254
137,220,252
133,218,250
133,220,252
131,221,252
130,220,251
126,219,250
125,218,251
122,217,250
122,216,251
123,217,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
120,216,252
121,215,250
121,215,250
120,214,249
120,214,249
121,215,250
120,214,249
120,214,249
119,213,248
122,214,249
122,214,249
122,214,249
122,214,249
122,215,248
122,215,248
125,215,249
125,215,249
125,215,249
124,214,248
124,214,248
124,214,248
125,215,246
125,214,248
124,212,248
125,213,249
127,214,246
127,214,246
123,213,244
124,211,243
124,211,245
123,207,243
126,208,243
119,197,243
0,64,134
45,124,221
18,115,243
8,113,255
9,114,253
11,116,251
14,116,252
17,118,251
20,118,250
22,118,248
23,119,249
27,121,250
29,123,252
32,125,252
38,128,253
41,130,251
48,134,254
53,138,254
58,140,252
66,145,255
74,148,254
76,148,250
87,159,253
89,158,245
98,160,238
124,175,238
80,114,160
119,140,168
242,248,255
247,246,248
255,254,255
255,253,255
254,250,255
253,253,255
252,253,255
252,254,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
255,255,255
2,0,0
1,1,1
0,0,1
0,0,0
0,1,0
0,1,0
0,0,1
2,0,1
4,0,1
0,11,0
80,124,25
75,133,1
75,131,2
78,129,1
79,128,0
79,127,0
79,123,0
80,121,0
82,120,1
83,118,2
83,116,2
83,116,2
82,115,1
81,114,0
80,112,1
80,112,1
79,111,0
79,111,0
78,109,0
78,109,0
77,109,1
76,108,0
77,107,0
